"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Kościół Matki Boskiej Nieustającej Pomocy ","","","83-000 PRUSZCZ GDAŃSKI, ul. Chopina 3","mbnp-pruszcz.diecezja.gda.pl","mbnpompr@diecezja.gda.pl","(58) 682 26 20","","","","","","http://diecezja.gdansk.pl/parafia/28"
"Kościół Matki Boskiej Nieustającej Pomocy ","","","84-141 JURATA, ul. Ks. Gołębiowskiego 1","","jurata@diecezja.gda.pl","(58) 675 23 38","","","","","","http://diecezja.gdansk.pl/parafia/29"
"Kościół Matki Boskiej Różańcowej ","","","81-079 GDYNIA, ul. Chabrowa 8 A","","pdemptowo@diecezja.gda.pl","(58) 623 85 65","","","","","","http://diecezja.gdansk.pl/parafia/30"
"Kościół Matki Boskiej Różańcowej ","","","83-022 KOŹLINY, nr 53","kozliny.eu","kozliny@diecezja.gda.pl","(58) 692 70 77","","","","","","http://diecezja.gdansk.pl/parafia/31"
"Kościół Matki Boskiej Saletyńskiej ","","","80-680 GDAŃSK, ul. Piesza 1","sobieszewo.saletyni.pl","sobieszewo@diecezjagdansk.pl","(58) 308 07 06","","","","","","http://diecezja.gdansk.pl/parafia/32"
"Kościół Matki Bożej Brzemiennej ","","","80-283 GDAŃSK, ul. Matemblewska 67","matemblewo.pl","parmbb@diecezja.gda.pl","(58) 347 79 07","","","","","","http://diecezja.gdansk.pl/parafia/33"
"Kościół Matki Bożej Fatimskiej ","","","80-354 GDAŃSK, Pl. Kard. Stefana Wyszyńskiego 1","fatimska.net.pl","fatimazab@diecezja.gda.pl","(58) 557 95 78","","","","","","http://diecezja.gdansk.pl/parafia/34"
"Kościół Matki Bożej Królowej Korony Polskiej ","","","80-322 GDAŃSK, ul. Polanki 131","oliwa.cystersi.pl","cystersi@diecezjagdansk.pl","(58) 552 11 94","","","","","","http://diecezja.gdansk.pl/parafia/35"
"Kościół Matki Bożej Różańcowej  ","","","84-242 LUZINO, ul. Jana Pawła II 26","mbrluzino.pl","luzinomb@diecezja.gda.pl","(58) 678 05 05","","","","","","http://diecezja.gdansk.pl/parafia/36"
"Kościół Matki Odkupiciela ","","","80-247 GDAŃSK, ul. Sobótki 20","matkaodkupiciela.pl","mater@diecezja.gda.pl ","(58) 348 31 09","","","","","","http://diecezja.gdansk.pl/parafia/37"
"Kościół Matki Bożej Nieustającej Pomocy i Św. Piotra Rybaka ","","","81-350 GDYNIA, ul. Portowa 2","redemptoryscigdynia.pl","npomgdy@diecezja.gda.pl","(58) 660 56 80","","","","","","http://diecezja.gdansk.pl/parafia/38"
"Kościół Miłosierdzia Bożego ","","","80-283 GDAŃSK, ul. Myśliwska 25","parafiamigowo.pl","migowo@diecezjagdansk.pl","(58) 348 93 00","","","","","","http://diecezja.gdansk.pl/parafia/39"
"Kościół Miłosierdzia Bożego ","","","84-120 CHŁAPOWO, ul. Gościnna 12","chlapowo.gd.pl","chlapowo@diecezjagdansk.pl","(58) 674 23 23","","","","","","http://diecezja.gdansk.pl/parafia/40"
"Kościół Miłosierdzia Bożego ","","","83-330 ŻUKOWO, ul. Siostry Faustyny 1","mb.diecezja.gda.pl","zukowomb@diecezja.gda.pl","(58) 685 86 84","","","","","","http://diecezja.gdansk.pl/parafia/41"
"Kościół Najświętszego Imienia Maryi ","","","80-635 GDAŃSK, ul. Kępna 11 b","","pkrakow@diecezja.gda.pl","(58) 307 36 76","","","","","","http://diecezja.gdansk.pl/parafia/42"
"Kościół Najświętszego Serca Jezusowego ","","","80-245 GDAŃSK, ul. Ks. Zator Przytockiego 3","nsjwrzeszcz.pl","nsj@diecezjagdansk.pl","(58) 341 01 41","","","","","","http://diecezja.gdansk.pl/parafia/43"
"Kościół Najświętszego Serca Pana Jezusa ","","","81-365 GDYNIA, ul. Armii Krajowej 46","nspjgdynia.pl","nspj@diecezjagdansk.pl","(58) 661 51 92","","","","","","http://diecezja.gdansk.pl/parafia/44"
"Kościół Najświętszego Serca Pana Jezusa ","","","83-032 PSZCZÓŁKI, ul. Kościelna 2","nspjpszczolki.info","pszczolki@diecezjagdansk.pl","(58) 682 91 84","","","","","","http://diecezja.gdansk.pl/parafia/45"
"Kościół Najświętszego Serca Pana Jezusa ","","","81-817 SOPOT, ul. Malczewskiego 18","nspjs.diecezja.gda.pl","nspjs@diecezjagdansk.pl","(58) 551 09 33","","","","","","http://diecezja.gdansk.pl/parafia/46"
"Kościół Najświętszego Serca Pana Jezusa ","","","83-331 NIESTĘPOWO, ul. Raduńska 87","","parafia_niestepowo@o2.pl","(58) 681 78 37","","","","","","http://diecezja.gdansk.pl/parafia/47"
"Kościół Najświętszego Serca Pana Jezusa ","","","84-122 ŻELISTRZEWO, ul. Kasztanowa 2","zelistrzewo.diecezja.gda.pl","zelistrz@diecezja.gda.pl","(58) 673 86 28","","","","","","http://diecezja.gdansk.pl/parafia/48"
"Kościół NMP Królowej Polski ","","","81-372 GDYNIA, ul. Armii Krajowej 26","nmp-gdynia.pl","krolgdy@diecezja.gda.pl","(58) 620 05 52","","","","","","http://diecezja.gdansk.pl/parafia/49"
"Kościół NMP Królowej Różańca Św. ","","","80-384 GDAŃSK, Plac Najświętszej Maryi Panny 1","nmp.pl","poczta@nmp.pl","(58) 558 33 93","","","","","","http://diecezja.gdansk.pl/parafia/50"
"Kościół Narodzenia NMP ","","","84-100 SWARZEWO, ul. Ks. Pronobisa 6","parafiaswarzewo.pl","swarzewo@diecezja.gda.pl","(58) 674 12 08","","","","","","http://diecezja.gdansk.pl/parafia/51"
"Kościół Nawiedzenia NMP ","","","84-140 JASTARNIA, ul. Ks. Stefańskiego 32","","jastarnia@diecezja.gda.pl","(58) 675 20 79","","","","","","http://diecezja.gdansk.pl/parafia/52"
"Kościół Niepokalanego Poczęcia NMP ","","","80-769 GDAŃSK, ul. Łąkowa 34 A","niepokalanegopoczecia.pl","proboszcz@parafia.pomorze.pl","(58) 301 59 66","","","","","","http://diecezja.gdansk.pl/parafia/53"
"Kościół Niepokalanego Poczęcia NMP ","","","80-297 BANINO, ul. Lotnicza 30","banino.parafia.info.pl","banino@diecezja.gda.pl","(58) 681 89 29","","","","","","http://diecezja.gdansk.pl/parafia/54"
"Kościół Niepokalanego Poczęcia NMP ","","","84-105 OSTROWO, ul. Zabytkowa 2","parafiaostrowo.pl","ostrowo@diecezjagdansk.pl","(58) 674 74 44","","","","","","http://diecezja.gdansk.pl/parafia/55"
"Kościół Niepokalanego Serca Maryi ","","","81-595 GDYNIA, ul. Makuszyńskiego 2","parafiakarwiny.pl","nsmkarwiny@diecezjagdansk.pl","(58) 629 20 46","","","","","","http://diecezja.gdansk.pl/parafia/56"
"Kościół Niepokalanego Serca Maryi ","","","83-021 WIŚLINA, ul. Słoneczna 14","","niepsermaryi@diecezja.gda.pl","(58) 682 84 28","","","","","","http://diecezja.gdansk.pl/parafia/57"
"Kościół Niepokalanego Serca Maryi Panny ","","","84-106 LEŚNIEWO, ul. Kościelna 12","","lesniewo@diecezja.gda.pl","(58) 673 89 94","","","","","","http://diecezja.gdansk.pl/parafia/58"
"Kościół NMP Królowej Korony Polskiej ","","","83-050 LUBLEWO GDAŃSKIE, ul. Kościelna 6","parafia-lublewo.prv.pl","parafia.lublewo@o2.pl","(58) 682 73 62","","","","","","http://diecezja.gdansk.pl/parafia/59"
"Kościół NMP Królowej Polski ","","","84-200 WEJHEROWO, ul. Rybacka 22","mbkpwejherowo.diecezja.gda.pl","krolpw@diecezja.gda.pl","(58) 672 11 44","","","","","","http://diecezja.gdansk.pl/parafia/60"
"Kościół NMP Matki Kościoła i Św. Katarzyny Szwedzkiej ","","","80-865 GDAŃSK, ul. Marynarki Polskiej 148","","mkoscgd@diecezja.gda.pl","(58) 344 72 68","","","","","","http://diecezja.gdansk.pl/parafia/61"
"Kościół NMP Nieustającej Pomocy ","","","84-240 REDA, ul. Kościelna 18","parafiarekowo.org","rekowo@diecezjagdansk.pl","(58) 673 85 45","","","","","","http://diecezja.gdansk.pl/parafia/62"
"Kościół NMP Wniebowziętej - Gwiazda Morza ","","","81-704 SOPOT, ul. Kościuszki 19","gwiazdamorza.vti.pl","gwiazdas@diecezja.gda.pl","(58) 551 35 33","","","","","","http://diecezja.gdansk.pl/parafia/63"
"Kościół NMP Wspomożenia Wiernych ","","","84-230 RUMIA, ul. NMP Wspomożenia Wiernych 1","rumia.esalezjanie.pl","rumia-ww@salezjanie.pl","(58) 671 01 11","","","","","","http://diecezja.gdansk.pl/parafia/64"
"Kościół NMP Wspomożycielki Wiernych ","","","83-331 SKRZESZEWO, nr 79","","pskrzeszewo@diecezja.gda.pl ","(58) 685 82 78","","","","","","http://diecezja.gdansk.pl/parafia/65"
"Kościół Opatrzności Bożej ","","","80-457 GDAŃSK, Al. Jana Pawła II 48","opatrznosc.gda.pl","opatrznosc@diecezjagdansk.pl","(58) 556 43 71","","","","","","http://diecezja.gdansk.pl/parafia/66"
"Kościół Podwyższenia Krzyża Świętego ","","","80-808 GDAŃSK, ul. Biskupa Andrzeja Wronki 1","","pkrzyza@diecezjagdansk.pl","(58) 302 02 20","","","","","","http://diecezja.gdansk.pl/parafia/67"
"Kościół Podwyższenia Krzyża Świętego ","","","81-198 PIERWOSZYNO, ul. Kaszubska 31","parafiapierwoszyno.pl","ppierwsz@diecezja.gda.pl","(58) 732 50 97","","","","","","http://diecezja.gdansk.pl/parafia/68"
"Kościół Podwyższenia Krzyża Świętego ","","","83-000 PRUSZCZ GDAŃSKI, ul. Wojska Polskiego 37","pruszcz.diecezjagda.pl","podwpruszcz@diecezjagdansk.pl","(58) 682 22 58","","","","","","http://diecezja.gdansk.pl/parafia/69"
"Kościół Podwyższenia Krzyża Świętego ","","","84-230 RUMIA, ul. Kościelna 20","rumiakrzyz.pl","rumiakrzyz@diecezjagdansk.pl","(58) 671 01 10","","","","","","http://diecezja.gdansk.pl/parafia/70"
"Kościół Podwyższenia Krzyża Świętego ","","","83-010 ŻUŁAWA WIELKA, ul. Lipowa","straszyn.diecezja.gda.pl/zulawa","zulawa@diecezja.gda.pl","(58) 691 01 03","","","","","","http://diecezja.gdansk.pl/parafia/71"
"Kościół Podwyższenia Krzyża Św. i Niep. Poczęcia NMP ","","","81-606 GDYNIA, ul. Hodowlana 3","witkrzyz.pl","tadeuszbalicki@onet.eu","(58) 624 16 08","","","","","","http://diecezja.gdansk.pl/parafia/72"
"Kościół Przemienienia Pańskiego ","","","81-005 GDYNIA, ul. Kcyńska 2","przemienienie.pl","przemienienie@diecezjagdansk.pl","(58) 623 62 24","","","","","","http://diecezja.gdansk.pl/parafia/73"
"Kościół Przemienienia Pańskiego ","","","83-033 SOBOWIDZ, ul. Kościuszki 29","sobowidz.diecezja.gda.pl","sobowidz@diecezjagdansk.pl","(58) 682 82 20","","","","","","http://diecezja.gdansk.pl/parafia/74"
"Kościół Stygmatów Św. Franciszka ","","","84-206 NOWY DWÓR WEJHEROWSKI, ul. Ks. Jana Pawłowskiego 1","","nowydwor@diecezjagdansk.pl","(58) 672 82 18","","","","","","http://diecezja.gdansk.pl/parafia/75"
"Kościół Św. Andrzeja Boboli ","","","81-168 GDYNIA, Plac św. Andrzeja 1","bobola.gdynia.pl","sbobolaobl@gsd.gda.pl","(58) 625 34 27","","","","","","http://diecezja.gdansk.pl/parafia/76"
"Kościół Św. Andrzeja Boboli ","","","81-718 SOPOT, ul. Powstańców Warszawy 15","","sbobolas@diecezja.gda.pl","(58) 551 57 68","","","","","","http://diecezja.gdansk.pl/parafia/77"
"Kościół Św. Aniołów Stróżów ","","","83-020 CEDRY WIELKIE, ul. Osadników Wojskowych 2","","cedryw@diecezja.gda.pl","(58) 683 61 62","","","","","","http://diecezja.gdansk.pl/parafia/78"
"Kościół Św. Aniołów Stróżów ","","","84-123 MRZEZINO, ul. Pucka 4","parafiamrzezino.pl","mrzezino@diecezja.gda.pl","(58) 673 88 47","","","","","","http://diecezja.gdansk.pl/parafia/79"
"Kościół Św. Anny ","","","84-120 CHAŁUPY, ul. Kaperska 30","chalupy.diecezja.gda.pl","chalupy@diecezja.gda.pl","(58) 674 19 90","","","","","","http://diecezja.gdansk.pl/parafia/80"
"Kościół Św. Anny - Sanktuarium Pasyjno Maryjne ","","","84-200 WEJHEROWO, ul. Reformatów 19","sanktuarium.wejherowo.pl","annaw@diecezjagdansk.pl","(58) 672 17 55","","","","","","http://diecezja.gdansk.pl/parafia/81"
"Kościół Św. Anny i Joachima ","","","80-531 GDAŃSK, ul. Sucha 3","","sannygd@diecezja.gda.pl","(58) 343 01 05","","","","","","http://diecezja.gdansk.pl/parafia/82"
"Kościół Św. Anny i św. Joachima ","","","83-022 SUCHY DĄB, ul. Sportowa 2","","suchydab@diecezja.gda.pl","(58) 682 86 68","","","","","","http://diecezja.gdansk.pl/parafia/83"
"Kościół Św. Antoniego Padewskiego ","","","80-511 GDAŃSK, ul. Dworska 2","","brzezno@diecezjagdansk.pl","(58) 522 16 79","","","","","","http://diecezja.gdansk.pl/parafia/84"
"Kościół Św. Antoniego Padewskiego ","","","81-426 GDYNIA, ul. Ujejskiego 40","gdynia.franciszkanie.pl","antoni@diecezjagdansk.pl","(58) 622 02 38","","","","","","http://diecezja.gdansk.pl/parafia/85"
"Kościół Św. Antoniego Padewskiego ","","","81-198 KOSAKOWO, ul. Żeromskiego 77","parafia.kosakowo.com","kosakowo@diecezjagdansk.pl","(58) 679 13 14","","","","","","http://diecezja.gdansk.pl/parafia/86"
"Kościół Św. Antoniego Padewskiego ","","","84-217 SMAŻYNO, nr 4","","smazyno@diecezjagdansk.pl","(58) 676 82 76","","","","","","http://diecezja.gdansk.pl/parafia/87"
"Kościół Św. Antoniego Padewskiego ","","","84-105 KARWIA, ul. Kolorowa 2","parafia.karwia.pl","karwia@diecezjagdansk.pl","(58) 674 71 30","","","","","","http://diecezja.gdansk.pl/parafia/88"
"Kościół Św. Antoniego Padewskiego ","","","84-130 KUŹNICA, ul. Ks. Szynalewskiego 9","kuznica.diecezja.gda.pl","kuznica@diecezjagdansk.pl","(58) 675 26 20","","","","","","http://diecezja.gdansk.pl/parafia/89"
"Kościół Św. Antoniego Padewskiego ","","","84-240 REDA, ul. Fenikowskiego 4","antoni-reda.pl","antonireda@diecezjagdansk.pl","(58) 678 50 04","","","","","","http://diecezja.gdansk.pl/parafia/90"
"Kościół Św. Antoniego z Padwy ","","","83-020 WOCŁAWY, nr 59","antonizpadwy.gda.pl","woclawy@diecezja.gda.pl","(58) 692 74 96","","","","","","http://diecezja.gdansk.pl/parafia/91"
"Kościół Św. Apostołów Piotra i Pawła ","","","80-341 GDAŃSK, ul. Kapliczna 15","","jelitkowo@diecezjagdansk.pl","(58) 553 22 30","","","","","","http://diecezja.gdansk.pl/parafia/92"
"Kościół Św. Apostołów Piotra i Pawła ","","","83-020 TRUTNOWY, Aleja Lip 36","trutnowy.pl","trutnowy@diecezjagdansk.pl","(58) 683 60 00","","","","","","http://diecezja.gdansk.pl/parafia/93"
"Kościół Św. Apostołów Piotra i Pawła ","","","84-100 PUCK, ul. Ks. Judyckiego 4","farapuck.pl","biuro@farapuck.pl","(58) 673 23 18","","","","","","http://diecezja.gdansk.pl/parafia/94"
"Kościół Św. Apostołów Szymona i Judy Tadeusza ","","","80-209 CHWASZCZYNO, ul. Żeromskiego 1","chwaszczyno.diecezja.gda.pl","chwaszczyno@diecezja.gda.pl","(58) 552 80 83","","","","","","http://diecezja.gdansk.pl/parafia/95"
"Kościół Św. Barbary ","","","80-761 GDAŃSK, ul. Długie Ogrody 19","sw-barbara.vn.pl","sbarbgd@diecezja.gda.pl","(58) 719 70 69","","","","","","http://diecezja.gdansk.pl/parafia/96"
"Kościół Św. Bartłomieja Apostoła ","","","83-041 MIERZESZYN, ul. Wolności 17","parafia.i3k.pl","mierzeszyn@diecezja.gda.pl","(58) 682 81 78","","","","","","http://diecezja.gdansk.pl/parafia/97"
"Kościół Św. Bernarda ","","","81-833 SOPOT, ul. Abrahama 41/43","bernard.sopot.pl","sbernards@diecezja.gda.pl","(58) 551 41 32","","","","","","http://diecezja.gdansk.pl/parafia/98"
"Kościół Św. Biskupa Józefa Sebastiana Pelczara ","","","81-577 GDYNIA, ul. Bpa Pelczara 29","pelczar.diecezja.gda.pl","wiczlino@diecezjagdansk.pl","(58) 624 97 44","","","","","","http://diecezja.gdansk.pl/parafia/99"
"Kościół Św. Br. Alberta Chmielowskiego ","","","80-298 GDAŃSK, ul. Św. Brata Alberta 22","bratalbertkokoszki.parafia.info.pl","pgkokosz@diecezja.gda.pl","(58) 349 55 22","","","","","","http://diecezja.gdansk.pl/parafia/100"
"Kościół Św. Brata Alberta  ","","","80-395 GDAŃSK, ul. Olsztyńska 2","bratalbert.com.pl","albert@diecezja.gda.pl","(58) 556 42 40","","","","","","http://diecezja.gdansk.pl/parafia/101"
"Kościół Św. Brygidy ","","","80-856 GDAŃSK, ul. Profesorska 17","brygida.gdansk.pl","brygida@diecezjagdansk.pl","(58) 301 31 52","","","","","","http://diecezja.gdansk.pl/parafia/102"
"Kościół Św. Faustyny Kowalskiej ","","","83-010 ROTMANKA, ul. Św. Faustyny 10","rotmanka.diecezja.gda.pl","rotmanka@diecezjagdansk.pl","(58) 682 14 44","","","","","","http://diecezja.gdansk.pl/parafia/103"
"Kościół Św. Faustyny Kowalskiej ","","","84-100 PUCK, ul. Swarzewska 84","faustinum.jelonek.com.pl","faustyna@diecezjagdansk.pl","(58) 774 30 07","","","","","","http://diecezja.gdansk.pl/parafia/104"
"Kościół Św. Floriana ","","","83-050 KOLBUDY, ul. Wybickiego 34","parafia.kolbudy.com","kolbudy@diecezja.gda.pl","(58) 682 73 36","","","","","","http://diecezja.gdansk.pl/parafia/105"
"Kościół Św. Franciszka Ksawerego ","","","83-047 PRZYWIDZ, ul. Gdańska 20","","przywidz@diecezja.gda.pl","(58) 682 52 21","","","","","","http://diecezja.gdansk.pl/parafia/106"
"Kościół Św. Franciszka z Asyżu ","","","80-132 GDAŃSK, ul. Kartuska 186","pgsiedlce.diecezja.gda.pl","siedlce@diecezjagdansk.pl","(58) 302 01 07","","","","","","http://diecezja.gdansk.pl/parafia/107"
"Kościół Św. Ignacego Loyoli ","","","80-045 GDAŃSK, ul. Brzegi 49","ignacy.diecezja.gda.pl","ignacy@diecezjagdansk.pl","(58) 309 46 02","","","","","","http://diecezja.gdansk.pl/parafia/108"
"Kościół Św. Ignacego Loyoli ","","","84-104 JASTRZĘBIA GÓRA, ul. Piastowska 14","parafia-jastrzebiagora.pl","jastrzebia@diecezjagdansk.pl","(58) 774 62 00","","","","","","http://diecezja.gdansk.pl/parafia/109"
"Kościół Św. Izydora ","","","84-200 GOWINO, Pl. Ks. W. Dąbrowskiego 1","","gowino@diecezja.gda.pl","(58) 572 06 32","","","","","","http://diecezja.gdansk.pl/parafia/110"
"Kościół Św. Jacka ","","","83-010 STRASZYN, ul. Poprzeczna 24","straszyn.diecezja.gda.pl","jacek@diecezjagdansk.pl","(58) 682 89 89","","","","","","http://diecezja.gdansk.pl/parafia/111"
"Kościół Św. Jadwigi Królowej ","","","80-041 GDAŃSK, ul. Krzemowa 3","","jadwigaorunia@diecezja.gda.pl","(58) 306 71 13","","","","","","http://diecezja.gdansk.pl/parafia/112"
"Kościół Św. Jadwigi Królowej ","","","81-587 GDYNIA, ul. Korzenna 2","sw-jadwiga.pl","jadwigagdy@diecezjagdansk.pl","(58) 669 00 05","","","","","","http://diecezja.gdansk.pl/parafia/113"
"Kościół Św. Jadwigi Królowej ","","","84-207 BOJANO, ul. Wawelska 1 A","bojano.diecezja.gda.pl","bojano@diecezjagdansk.pl","(58) 676 03 20","","","","","","http://diecezja.gdansk.pl/parafia/114"
"Kościół Św. Jadwigi Śląskiej ","","","80-544 GDAŃSK, ul. Ks. M. Góreckiego 18","jadwiga.diecezja.gda.pl","sjadwigaw@diecezja.gda.pl","(58) 343 03 46","","","","","","http://diecezja.gdansk.pl/parafia/115"
"Kościół Św. Jadwigi Śląskiej ","","","84-242 KĘBŁOWO, ul. Wiejska 52","","keblowo@diecezjagdansk.pl","(58) 678 14 52","","","","","","http://diecezja.gdansk.pl/parafia/116"
"Kościół Św. Jakuba ","","","83-035 KŁODAWA GDAŃSKA, ul. Gdańska 12","","klodawa@diecezja.gda.pl","(58) 682 87 23","","","","","","http://diecezja.gdansk.pl/parafia/117"
"Kościół Św. Jakuba Ap. i Św. Mikołaja Bpa ","","","84-106 MECHOWO, nr 24","mechowo.pl","mechowo@diecezjagdansk.pl","(58) 673 89 79","","","","","","http://diecezja.gdansk.pl/parafia/118"
"Kościół Św. Jana Bosko ","","","80-032 GDAŃSK, ul. Gościnna 15","salezjanie-gdansk.pl","gdansk@salezjanie.pl","(58) 309 09 78","","","","","","http://diecezja.gdansk.pl/parafia/119"
"Kościół Św. Jana Chrzciciela ","","","80-178 GDAŃSK, ul. Goplańska 20","","kielpino@diecezjagdansk.pl","(58) 349 57 17","","","","","","http://diecezja.gdansk.pl/parafia/120"
"Kościół Św. Jana Chrzciciela ","","","83-022 GIEMLICE, nr 12","","giemlice@diecezjagdansk.pl","(58) 692 61 42","","","","","","http://diecezja.gdansk.pl/parafia/121"
"Kościół Św. Jana Chrzciciela i Św. Alberta Chmielowskiego ","","","81-041 GDYNIA, ul. Chylońska 129","janchrzciciel.com","janchrz@diecezjagdansk.pl","(58) 663 83 69","","","","","","http://diecezja.gdansk.pl/parafia/122"
"Kościół Św. Jana Ewangelisty ","","","83-331 PRZYJAŹŃ, ul. Spacerowa 1","","przyjazn@diecezja.gda.pl","(58) 681 80 22","","","","","","http://diecezja.gdansk.pl/parafia/123"
