"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia Świętego Brunona","","Bartoszyce","ul. Kętrzyńska 46, 11-200 Bartoszyce ","www.swietybrunon.pl","kuriaol@olsztyn.opoka.org.pl","89 762 20 43 ","ks. kap. hon. mgr Jan Jarosz ","08:00; 10:00; 11:15; 12:30; 18:00; 14:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/bartoszyce-parafia-swietego-brunona/"
"Parafia Świętego Jana Chrzciciela","","Bartoszyce","ul. Nowa 1 A, 11-200 Bartoszyce ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 764 30 50 ","ks. kan. mgr Leszek Dereń ","07:00; 09:30; 11:00; 12:15; 17:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/bartoszyce-parafia-switego-jana-chrzciciela/"
"Parafia Świętego Jana Ewangelisty i Matki Boskiej Częstochowskiej","","Bartoszyce","ul. Mazurska 27, 11-200 Bartoszyce ","farabartoszyce.eu","kuriaol@olsztyn.opoka.org.pl","89 762 28 83 ","ks. kan. dr Artur Oględzki ","08:00; 09:00; 10:00; 11:30; 15:00; 18:00","06:30; 07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/bartoszyce-parafia-switego-jana-ewangelisty-i-matki-boskiej-czestochowskiej/"
"Parafia Świętego Jakuba Starszego","","Osetnik","BAŻYNY 45, 11-130 Orneta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 242 15 29 ","ks. mgr lic. Tomasz Kociński ","","","","","http://archwarmia.pl/parafie/parafie/osetnik-parafia-swietego-jakuba-starszego/"
"Parafia św. Mikołaja i św. Rocha","","Bażyny","Bażyny 45, 11-130 Orneta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 242 15 29 ","ks. mgr lic. Tomasz Kociński ","09:00","18:00; 19:00","","","http://archwarmia.pl/parafie/parafie/ba-yny-parafia-w-miko-aja-i-w-rocha/"
"Parafia św. Maksymiliana Kolbe","","Bezledy","Bezledy 42, 11-200 Bartoszyce ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 61 21 ","ks. mgr Marek Stabrawa ","09:00; 11:00","17:30","","","http://archwarmia.pl/parafie/parafie/bezledy-parafia-w-maksymiliana-kolbe/"
"Parafia Świętego Bartłomieja Apostoła","","Piotraszewo","BIENIEWO 57, 11-007 Lubomino ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 616 07 82 ","ks. mgr Mariusz Makowski ","10:30","16:00","","","http://archwarmia.pl/parafie/parafie/piotraszewo-parafia-swietego-bartlomieja-apostola/"
"Parafia Świętej Marii Magdaleny","","Bieniewo","Bieniewo 57, 11-007 Lubomino ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 616 07 82 ","ks. mgr Mariusz Makowski ","08:30; 12:00","18:00","","","http://archwarmia.pl/parafie/parafie/bieniewo-parafia-swietej-marii-magdaleny/"
"Parafia Niepokalanego Poczęcia Najświętszej Maryi Panny","","Biesal","Biesal, 11-036 Gietrzwałd ","olsztyn.radioplus.pl/","parafiabiesal@neostrada.pl","89 513 13 00 ","ks. dr Bogumił Wykowski ","08:00; 12:00; 18:30 - w soboty; 10:00","17:00","","","http://archwarmia.pl/parafie/parafie/biesal-parafia-niepokalanego-poczecia-najswietszej-maryi-panny/"
"Parafia Świętego Mikołaja i Świętego Antoniego","","Biesowo","Biesowo 29, 11-300 Biskupiec Reszelski ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 715 39 44 ","ks. mgr Krzysztof Jeżowski ","08:00; 10:00; 11:30; 13:00","17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/biesowo-parafia-swietego-mikolaja-i-swietego-antoniego/"
"Parafia Błogosławionej Karoliny Kózkówny","","Biskupiec Reszelski","ul. Warszawska 13, 11-300 Biskupiec Reszelski ","www.karolina-biskupiec.za.pl","kuriaol@olsztyn.opoka.org.pl","89 715 31 41 ","ks. kap. hon. mgr Krzysztof Brodzik ","07:30; 09:00; 10:30; 12:00; 18:00","08:00; 18:00","","","http://archwarmia.pl/parafie/parafie/biskupiec-reszelski-parafia-b-ogos-awionej-karoliny-kozkowny/"
"Parafia Świętego Jana Chrzciciela","","Biskupiec Reszelski","ul. Plac Kościelny 1, 11-300 Biskupiec Reszelski ","olsztyn.radioplus.pl/","badin@poczta.onet.pl","89 715 22 02 ","ks. kap. hon. mgr Wiesław Badura ","07:30; 09:00; 10:30; 12:00; 18:00; 13:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/biskupiec-reszelski-parafia-swietego-jana-chrzciciela/"
"Parafia Świętego Macieja Apostoła i Najdroższej Krwi Pana Jezusa","","Bisztynek","ul. Kościelna 24, 11-230 Bisztynek ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 718 80 15 ","ks. mgr lic. Janusz Rybczyński ","09:00; 10:30; 12:00; 18:00; 14:00","07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/bisztynek-parafia-swietego-macieja-apostola-i-najdrozszej-krwi-pana-jezusa/"
"Parafia Świętego Michała Archanioła","","Blanki","Blanki, 11-108 Żegoty ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 766 08 24 ","ks. mgr lic. Adam Narbut ","11:00","","","","http://archwarmia.pl/parafie/parafie/blanki-parafia-swietego-michala-archaniola/"
"Parafia Nawiedzenia Najświętszej Maryi Panny","","Błudowo","Błudowo 10, 14-420 Młynary ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 248 63 92 ","ks. Hubert Chodyna ","08:30; 11:30; 13:00; 10:00","17:00","","","http://archwarmia.pl/parafie/parafie/bludowo-parafia-nawiedzenia-najswietszej-maryi-panny/"
"Parafia Świętej Barbary","","Boguchwały","Boguchwały 40, 14-310 Miłakowo ","olsztyn.radioplus.pl/","parafia.rz-kat.boguchwaly@poczta.internetdsl.pl","89 758 00 23 ","ks. kap. hon. dr Zenon Ogórek ","09:00; 10:30; 12:00; 18:00","","","","http://archwarmia.pl/parafie/parafie/boguchwaly-parafia-swietej-barbary/"
"Parafia Świętej Katarzyny","","Braniewo","ul. Katedralna 3, 14-500 Braniewo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 243 24 29 ","ks. kap. hon. mgr Leszek Galica ","08:00; 09:30; 11:00; 12:15; 16:00 - poza lipcem i sierpniem; 18:00","08:00; 16:00 - poza lipcem i sierpniem; 18:00","","","http://archwarmia.pl/parafie/parafie/braniewo-parafia-swietej-katarzyny/"
"Parafia Świętego Krzyża","","Braniewo","ul. Świętokrzyska 10, 14-500 Braniewo ","olsztyn.radioplus.pl/","jankwiecien@yahoo.com","55 244 19 96 ","o. mgr Jan Kwiecień CSsR ","08:00; 11:00; 12:15; 17:00; 20:00; 09:30","07:00; 17:00 - listopad - kwiecień; 18:00 - maj - październik","","","http://archwarmia.pl/parafie/parafie/braniewo-parafia-swi-tego-krzyza/"
"Parafia Świętego Antoniego","","Braniewo","ul. Królewiecka 24, 14-500 Braniewo ","www.antonibraniewo.pl","kuriaol@olsztyn.opoka.org.pl","55 243 23 61 ","ks. kan. mgr Edward Woliński ","07:00; 08:30; 10:00; 11:15; 12:30; 18:00","06:30; 18:00","","","http://archwarmia.pl/parafie/parafie/braniewo-parafia-swietego-antoniego/"
"Parafia wojskowo-cywilna Świętego Wojciecha","","Braniewo","ul. Sucharskiego 29, 14-500 Braniewo ","olsztyn.radioplus.pl/","czeslawo7@wp.pl","55 241 56 96 ","ks. kmdr por. Czesław Olszak ","","","","","http://archwarmia.pl/parafie/parafie/braniewo-parafia-wojskowo-cywilna-swietego-wojciecha/"
"Parafia Świętej Katarzyny","","Brąswałd","Brąswałd 11, 11-001 Dywity ","olsztyn.radioplus.pl/","stacht@vp.pl","89 512 05 60 ","ks. kan. mgr lic. Stanisław Tkacz ","08:00; 09:30; 11:00","07:30; 18:00","","","http://archwarmia.pl/parafie/parafie/braswald-parafia-swietej-katarzyny/"
"Parafia Trójcy Przenajświętszej","","Brzydowo","Brzydowo 44, 14-100 Ostróda ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 65 07 ","ks. mgr lic. Jarosław Miller ","08:30; 11:30; 10:00; 13:00","17:00 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/brzydowo-parafia-trojcy-przenajswietszej/"
"Parafia Świętego Jakuba","","Butryny","Butryny 22, 11-032 Butryny ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 513 38 28 ","ks. kan. mgr Jan Pietrzyk ","09:00; 10:30; 12:00","16:00; 16:00; 17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/butryny-parafia-swietego-jakuba/"
"Parafia Świętej Katarzyny","","Cerkiewnik","Cerkiewnik 21, 11-040 Dobre Miasto ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 616 80 95 ","ks. Mirosław Pękała ","08:00; 10:00; 12:00","17:00; 18:30","","","http://archwarmia.pl/parafie/parafie/cerkiewnik-parafia-wi-tej-katarzyny/"
"Parafia Przenajświętszej Trójcy","","Chruściel","Chruściel 31, 14-526 Płoskinia ","olsztyn.radioplus.pl/","raszygo@wp.pl","55 243 11 78 ","ks. mgr Radosław Gołębiewski ","08:30; 11:30","17:00","","","http://archwarmia.pl/parafie/parafie/chrusciel-parafia-przenajswietszej-trojcy/"
"Parafia Podwyższenia Krzyża Świętego","","Chwalęcin","Chwalęcin, 11-130 Orneta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 242 15 29 ","ks. mgr lic. Tomasz Kociński ","11:00; 12:00","","","","http://archwarmia.pl/parafie/parafie/chwalecin-parafia-podwyzszenia-krzyza-swietego/"
"Parafia Niepokalanego Poczęcia  Najświętszej Maryi Panny","","Dąbrówno","ul. Ostródzka 6, 14-120 Dąbrówno ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 40 22 ","ks. prał. mgr lic. Marian Glinkowski ","08:00; 12:00; 14:00; 10:00","18:00","","","http://archwarmia.pl/parafie/parafie/d-browno-parafia-niepokalanego-pocz-cia-naj-wi-tszej-maryi-panny/"
"Parafia Najświętszego Serca Pana Jezusa","","Dębowiec","Dębowiec 70, 14-521 Lelkowo ","olsztyn.radioplus.pl/","piotr.piasecki1@poczta.onet.pl","55 244 81 37 ","ks. mgr Piotr Piasecki ","10:00; 08:00 - maj - sierpień; 13:00; 11:30","07:00; 17:00 - w maju, czerwcu i październiku","","","http://archwarmia.pl/parafie/parafie/debowiec-parafia-najswietszego-serca-pana-jezusa/"
"Parafia Świętego Jana Ewangelisty","","Długobór","Długobór, 14-526 Płoskinia ","olsztyn.radioplus.pl/","parafia.dlugobor@gmail.com","55 244 30 02 ","ks. mgr lic. Wiesław Grześkowiak SVD ","09:00; 10:00; 11:00; 12:00","17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/dlugobor-parafia-swietego-jana-ewangelisty/"
"Parafia Świętej Faustyny","","Dobre Miasto","ul. Orła Białego 30, 11-040 Dobre Miasto ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","","ks. mgr Leszek Morawski ","10:00; 13:00","18:00","","","http://archwarmia.pl/parafie/parafie/dobre-miasto-parafia-swietej-faustyny/"
"Parafia Najświętszego Zbawiciela i Wszystkich Świętych","","Dobre Miasto","ul. Orła Białego 30, 11-040 Dobre Miasto ","www.zbawiciel.eu","stanzin@interia.pl","89 616 18 04 - proboszcz, 89 616 12 90, 89 615 14 47, 89 616 36 35 – wikariusze ","ks. kap. hon. kan. mgr lic. Stanisław Zinkiewicz ","06:30; 08:30; 10:00; 11:30; 18:00; 13:30","06:00; 07:00; 18:00","","","http://archwarmia.pl/parafie/parafie/dobre-miasto-parafia-najswietszego-zbawiciela-i-wszystkich-swietych/"
"Parafia Błogosławionej Doroty z Mątów","","Dorotowo","Dorotowo 75, 11-034 Stawiguda ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 513 62 77 ","ks. mgr Piotr Sroga ","09:30 - lipiec - sierpień o godz. 9.00; 11:00; 12:30 - lipiec - sierpień","18:00","","","http://archwarmia.pl/parafie/parafie/dorotowo-parafia-blogoslawionej-doroty-z-matow/"
"Parafia Matki Bożej Ostrobramskiej","","Drogosze","Drogosze 38, 11-410 Barciany ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 753 25 54 ","ks. kan. Andrzej Drożdżal ","09:00; 11:30","07:30 - (lub 18:00) w okresie letnim, (lub 17:00) w okresie zimowym; 17:00 - (lub 7:30) w okresie zimowym; 18:00 - (lub 7:30) w okresie letnim","","","http://archwarmia.pl/parafie/parafie/drogosze-parafia-matki-bozej-ostrobramskiej/"
"Parafia Świętych Apostołów Piotra i Pawła","","Durąg","Durąg 12, 14-106 Szyldak ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 65 54 ","ks. Zbigniew Błaszkowski ","09:00; 10:30; 12:00","10:30; 18:00","","","http://archwarmia.pl/parafie/parafie/durag-parafia-swietych-apostolow-piotra-i-pawla/"
"Parafia Świętych Apostołów Szymona i Judy Tadeusza","","Dywity","ul. Jana Pawła II 3, 11-001 Dywity ","www.parafiadywity.pl","kazdaw@op.pl","89 512 00 55 ","ks. kan. dr Kazimierz Dawcewicz ","08:00; 10:00; 11:30; 15:00","08:00; 17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/dywity-parafia-swietych-apostolow-szymona-i-judy-tadeusza/"
"Parafia Przenajświętszej Trójcy","","Dźwierzuty","ul. Kościelna 7, 12-120 Dźwierzuty ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 621 12 29 ","ks. mgr Jarosław Wiszowaty ","09:00; 10:45; 17:00; 13:00; 14:00","07:00; 17:00","","","http://archwarmia.pl/parafie/parafie/d-wierzuty-parafia-przenaj-wi-tszej-trojcy/"
"Parafia Świętego Marcina","","Ełdyty Wielkie","Ełdyty Wielkie, 11-135 Lubomino ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 616 57 39 ","ks. mgr Wojciech Ciarkowski ","09:00; 11:00","17:00","","","http://archwarmia.pl/parafie/parafie/eldyty-wielkie-parafia-swietego-marcina/"
"Parafia Matki Bożej Królowej Polski","","Faryny","Faryny 56, 12-114 Rozogi ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 722 67 78; kom. 662 665 164 ","","10:30; 11:30; 08:00; 09:00","16:00","","","http://archwarmia.pl/parafie/parafie/faryny-parafia-matki-bozej-krolowej-polski/"
"Parafia Świętego Antoniego","","Florczaki","Florczaki 40, 14-105 Łukta ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 50 43 ","ks. mgr Mieczysław Jarząbek ","09:00; 11:00; 13:00","17:00; 16:00 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/florczaki-parafia-swietego-antoniego/"
"Parafia Wniebowzięcia Najświętszej Maryi Panny","","Prosity","FRANKNOWO 12, 11-320 Jeziorany ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 718 16 09 ","ks. mgr Stanisław Zarzycki ","10:00","","","","http://archwarmia.pl/parafie/parafie/prosity-parafia-wniebowziecia-najswietszej-maryi-panny/"
"Parafia Świętego Stanisława Biskupa Męczennika","","Franknowo","Franknowo 12, 11-320 Jeziorany ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 718 16 09 ","ks. mgr Stanisław Zarzycki ","08:30; 12:00","17:00; 18:00","","","http://archwarmia.pl/parafie/parafie/franknowo-parafia-wi-tego-stanis-awa-biskupa-m-czennika/"
"Parafia Świętego Marcina","","Jesionowo","FRĄCZKI, 11-001 Dywity ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 513 20 19 ","ks. kan. mgr Waldemar Cybulski ","10:00","18:00","","","http://archwarmia.pl/parafie/parafie/jesionowo-parafia-swietego-marcina/"
"Parafia Świętej Marii Magdaleny","","Frączki","Frączki 26, 11-001 Dywity ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 513 20 19 ","ks. kan. mgr Waldemar Cybulski ","08:00; 12:00","17:00","","","http://archwarmia.pl/parafie/parafie/fraczki-parafia-swietej-marii-magdaleny/"
"Parafia Katedralna Wniebowzięcia Najświętszej Maryi Panny","","Frombork","ul. Katedralna 6, 14-530 Frombork ","www.katedra-frombork.pl","kancelaria@katedra-frombork.pl","55 243 72 10 ","ks. kap. hon. kan. dr Jacek Wojtkowski ","08:00; 11:00; 18:00; 09:30 - II i IV niedziela; 09:30 - I i III niedziela","18:00","","","http://archwarmia.pl/parafie/parafie/frombork-parafia-katedralna-wniebowziecia-najswietszej-maryi-panny/"
"Parafia Wniebowzięcia Najświętszej Maryi Panny","","Galiny",", 11-214 Galiny ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 22 18 ","ks. kan. Stanisław Tokarz ","08:00; 11:00; 09:30","07:30 - poniedziałek, wtorek, środa; 18:00 - czwartek, piątek, sobota","","","http://archwarmia.pl/parafie/parafie/galiny-parafia-wniebowziecia-najswietszej-maryi-panny/"
"Parafia Męczenników Podlaskich Błogosławionego Wincentego i Towarzyszy","","Gałajny","Gałajny 19, 11-220 Górowo Iławeckie ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 761 81 67 ","ks. mgr Wojciech Tyberski ","10:00; 13:00; 11:30","16:00","","","http://archwarmia.pl/parafie/parafie/galajny-parafia-meczennikow-podlaskich-blogoslawionego-wincentego-i-towarzyszy/"
"Parafia Matki Boskiej Królowej Polski","","Garbno","Garbno 4, 11-430 Korsze ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 754 36 92 ","ks. mgr Paweł Biaduń ","08:30; 11:30; 10:00; 14:00","17:00 - w okresie zimowym; 18:00 - w okresie letnim","","","http://archwarmia.pl/parafie/parafie/garbno-parafia-matki-boskiej-krolowej-polski/"
"Parafia Świętego Michała Archanioła","","Turowo","Gardyny 31, 14-120 Dąbrówno ","olsztyn.radioplus.pl/","adamus1522@wp.pl","89 647 92 57 ","ks. mgr Michał Bekisz ","09:00; 09:00; 10:00; 10:30; 11:15; 12:00","16:00","","","http://archwarmia.pl/parafie/parafie/turowo-parafia-swietego-michala-archaniola/"
"Parafia Świętego Wojciecha","","Gawrzyjałki","Gawrzyjałki 9, 12-100 Szczytno ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 672 63 58 ","ks. Krzysztof Bors ","07:00; 08:30; 10:30; 10:30; 12:00","16:00; 17:30","","","http://archwarmia.pl/parafie/parafie/gawrzyjalki-parafia-swietego-wojciecha/"
"Parafia Świętego Jana Chrzciciela","","Gierzwałd",", 14-107 Gierzwałd ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 20 61 ","ks. kan. mgr Jan Zalewski ","08:00; 10:00; 12:00; 13:30","17:00","","","http://archwarmia.pl/parafie/parafie/gierzwald-parafia-swietego-jana-chrzciciela/"
"Parafia Narodzenia Najświętszej Maryi Panny","","Gietrzwałd","ul. Kościelna 4, 11-036 Gietrzwałd ","sanktuariummaryjne.pl","biuro@sanktuariummaryjne.pl","89 512 31 02 ","ks. mgr Marcin Chodorowski CRL ","07:00; 09:00; 11:00; 14:00 - od maja do października; 16:00; 18:00","07:00; 12:00; 18:00","","","http://archwarmia.pl/parafie/parafie/gietrzwa-d-parafia-narodzenia-najswietszej-maryi-panny/"
"Parafia Świętego Jana Chrzciciela","","Giławy","Giławy 18, 11-030 Purda ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 513 37 92 ","","08:30; 10:30","16:30; 18:00","","","http://archwarmia.pl/parafie/parafie/gilawy-parafia-swietego-jana-chrzciciela/"
"Parafia Narodzenia Najświętszej Maryi Panny","","Glaznoty","Glaznoty, 14-100 Ostróda ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 647 13 22 ","ks. kap. hon. Józef Spisak ","10:00","","","","http://archwarmia.pl/parafie/parafie/glaznoty-parafia-narodzenia-najswietszej-maryi-panny/"
"Parafia Najświętszego Zbawiciela","","Głotowo","Głotowo 38, 11-040 Dobre Miasto ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 616 12 93 ","ks. kan. dr Marek Proszek ","08:30; 11:00","07:30 - (lub 18:00) w okresie letnim, (lub 17:00) w okresie zimowym; 17:00 - (lub 7:30) w okresie zimowym; 18:00 - (lub 7:30) w okresie letnim","","","http://archwarmia.pl/parafie/parafie/glotowo-parafia-najswietszego-zbawiciela/"
"Parafia Najświętszego Serca Pana Jezusa","","Górowo Iławeckie","ul. Kard. S. Wyszyńskiego 2, 11-220 Górowo Iławeckie ","olsztyn.radioplus.pl/","parafia-gorowo@wp.pl","89 761 11 09 ","ks. kan. mgr Józef Gawrylczyk ","08:00; 10:00; 12:00; 17:30","07:00; 17:30","","","http://archwarmia.pl/parafie/parafie/gorowo-ilaweckie-parafia-najswietszego-serca-pana-jezusa/"
"Parafia Błogosławionej Teresy Ledóchowskiej","","Grabowo","Grabowo 34, 11-700 Mrągowo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 742 78 93 ","ks. mgr Witold Moszczyński ","10:00; 08:30; 12:00","18:00; 17:00","","","http://archwarmia.pl/parafie/parafie/grabowo-parafia-blogoslawionej-teresy-ledochowskiej/"
"Parafia Matki Bożej Królowej Polski","","Grom","Grom 11, 12-130 Pasym ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 621 23 43 ","ks. kap. hon. Adam Czarciński ","08:00; 10:15","16:00 - w okresie zimowy (od października do Wielkanocy); 18:00 - w okresie letnim (od Wielkanocy do października)","","","http://archwarmia.pl/parafie/parafie/grom-parafia-matki-bozej-krolowej-polski/"
"Parafia Błogosławionej Reginy Protmann","","Gronowo","Gronowo, 14-500 Braniewo ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","55 243 48 25 ","ks. mgr lic. Piotr Babski ","10:00","15:00 - sobota; 15:00 - pierwszy piątek miesiąca","","","http://archwarmia.pl/parafie/parafie/gronowo-parafia-blogoslawionej-reginy-protmann/"
"Parafia Świętego Wawrzyńca","","Gryźliny","Gryźliny, 11-034 Stawiguda ","www.parafiagryzliny.hekko.pl/","kuriaol@olsztyn.opoka.org.pl","89 519 18 67 ","ks. mgr lic. Marek Gbiorczyk ","08:30; 12:00; 10:30","18:00","","","http://archwarmia.pl/parafie/parafie/gryzliny-parafia-swietego-wawrzynca/"
"Parafia Narodzenia Najświętszej Maryi Panny","","Paluzy","GRZĘDA, 11-230 Bisztynek ","olsztyn.radioplus.pl/","kuriaol@olsztyn.opoka.org.pl","89 718 84 41 ","ks. mgr Wojciech Puszcz ","12:00","17:00 - środy i I piątki miesiąca","","","http://archwarmia.pl/parafie/parafie/paluzy-parafia-narodzenia-najswietszej-maryi-panny/"
